web-scraper-order,web-scraper-start-url,marque,marque-href,prix,adresse,image-src
"1708088640-336","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda Sh 2021","https://www.dakarvente.com/annonce-33484-honda-sh-2021.html","2 100 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/55894daedd40af442654b35cf0250466.jpeg"
"1708088640-337","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Burgman 200ie freins ABS Venant","https://www.dakarvente.com/annonce-33445-burgman-200ie-freins-abs-venant-papiers-cmc-original.html","725 000 FCFA","HLM","media/annonces/pics/thumbs/49612a76aa13b11faa70efbb000b6e9d.jpg"
"1708088640-338","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha Cygnus X 125cc avec carte grise","https://www.dakarvente.com/annonce-33356-yamaha-cygnus-x-125cc-avec-carte-grise.html","550 000 FCFA","Médina","media/annonces/pics/thumbs/ce6417ab79be5fb8ec495b2d45497e2a.jpg"
"1708088640-339","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Sportcity one 125cc","https://www.dakarvente.com/annonce-33325-sportcity-one-125cc.html","550 FCFA","Dakar","media/annonces/pics/thumbs/fa715131c0755b1886718b05b3138088.jpeg"
"1708088640-340","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Vespa","https://www.dakarvente.com/annonce-33321-vespa.html","420 000 FCFA","Dakar","media/annonces/pics/thumbs/6909c1cba2c9e8ff650e63d7a5f5f06b.jpeg"
"1708088640-341","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-33178-piaggio-fly-nouveau-modle-4t50cc.html","380 000 FCFA","Dakar","media/annonces/pics/thumbs/74a838d10f35696aee2126d81e87fe72.jpeg"
"1708088640-342","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto jakarta","https://www.dakarvente.com/annonce-33106-moto-jakarta.html","490 000 FCFA","Castors","media/annonces/pics/thumbs/316278213a6916bee5e044b7bc177efa.jpg"
"1708088640-343","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Gilera sp 50cc nouveau","https://www.dakarvente.com/annonce-32945-gilera-sp-50cc-nouveau.html","380 000 FCFA","Dakar","media/annonces/pics/thumbs/2906315cce3b344d03e27931c75270e9.jpeg"
"1708088640-344","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","F12R 50cc nouveau modèle","https://www.dakarvente.com/annonce-32544-f12r-50cc-nouveau-modle.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/fde5fa1f44aa32028c71ea09ed9f35d6.jpeg"
"1708088640-345","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Xmax 400","https://www.dakarvente.com/annonce-32359-xmax-400.html","1 200 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/02d765af7b4f1dc86a824a61635cc262.jpeg"
"1708088640-346","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio 4 temps","https://www.dakarvente.com/annonce-32343-piaggio-4-temps.html","120 000 FCFA","Rufisque","media/annonces/pics/thumbs/323330f1090a3d2d53ee2fa346c6c548.jpg"
"1708088640-347","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Peugeot Rs 4t50cc injection","https://www.dakarvente.com/annonce-32291-peugeot-rs-4t50cc-injection.html","350 000 FCFA","Dakar","media/annonces/pics/thumbs/e17f7ebede424376c2807aba686c8919.jpeg"
"1708088646-348","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Vente flash vespa LX Gts250ie","https://www.dakarvente.com/annonce-38885-vente-flash-vespa-lx-gts250ie.html","600 000 FCFA","HLM","media/annonces/pics/thumbs/678ac95ec1d634cd6cf35c70d8041046.jpeg"
"1708088646-349","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MBK ovetto","https://www.dakarvente.com/annonce-38743-mbk-ovetto.html","320 000 FCFA","Cité avion","media/annonces/pics/thumbs/24a891353e5ed56207e0f6f783beb3cb.jpeg"
"1708088646-350","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Huojun","https://www.dakarvente.com/annonce-38600-huojun.html","280 000 FCFA","Dakar","media/annonces/pics/thumbs/25639722c24cbecc47bd11c89b0014cf.jpeg"
"1708088646-351","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Scooter Lifan","https://www.dakarvente.com/annonce-38543-scooter-lifan.html","1 750 000 FCFA","Derklé","media/annonces/pics/thumbs/c619fd0f47e7d3b1aa46b937e2d8f62e.jpeg"
"1708088646-352","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Like 200ie injection Venant papiers cmc original","https://www.dakarvente.com/annonce-38488-kymco-like-200ie-injection-venant-papiers-cmc-original.html","650 000 FCFA","Fass","media/annonces/pics/thumbs/d7833f78efad16b1834bc7b85f0efcaa.jpg"
"1708088646-353","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO MALAGUTI SANS PAPIERS","https://www.dakarvente.com/annonce-38316-moto-malaguti-sans-papiers.html","120 000 FCFA","Mbao","media/annonces/pics/thumbs/a7f4edf165741e7a1bd07cd1452ccc08.jpg"
"1708088646-354","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto HONDA","https://www.dakarvente.com/annonce-38314-moto-honda.html","500 000 FCFA","Mbour","media/annonces/pics/thumbs/4c385de6c9dfc14ef3a44c9b7e2b974a.jpg"
"1708088646-355","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Burgman 200ie injection freins ABS avant-arrière venant papiers cmc original","https://www.dakarvente.com/annonce-38271-burgman-200ie-injection-freins-abs-avant-arrire-venant-papiers-cmc-original.html","700 000 FCFA","Fass","media/annonces/pics/thumbs/e26ef8dae32d550deb607c4770b6db15.jpg"
"1708088646-356","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Peugeot Vivacity 100cm3 carburateur venant papiers cmc disponible","https://www.dakarvente.com/annonce-38270-peugeot-vivacity-100cm3-carburateur-venant-papiers-cmc-disponible.html","500 000 FCFA","Fass","media/annonces/pics/thumbs/3a3e5aab5f69b73bb1f14d39566422d5.jpg"
"1708088646-357","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Malaguty f12R nouveau modèle 50cc","https://www.dakarvente.com/annonce-38106-malaguty-f12r-nouveau-modle-50cc.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/3a5d190e847ac552778c63a0baedcb18.jpeg"
"1708088646-358","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Scooter moto Beverly 250km/h dakar senegal","https://www.dakarvente.com/annonce-38077-scooter-moto-beverly-250km-h-dakar-senegal.html","400 000 FCFA","Dakar","media/annonces/pics/thumbs/f6816ebb37483d73acd1540127e6c907.jpeg"
"1708088646-359","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Yamaha flipper 125cc injection","https://www.dakarvente.com/annonce-38006-yamaha-flipper-125cc-injection.html","550 000 FCFA","Dakar","media/annonces/pics/thumbs/e1f75d1fd1066842fc58cc4de5ac87ad.jpeg"
"1708088646-360","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda Vision 110ie injection venant papiers cmc","https://www.dakarvente.com/annonce-37967-honda-vision-110ie-injection-venant-papiers-cmc.html","675 000 FCFA","Fass","media/annonces/pics/thumbs/a9ee74e78350682598e0a494f10cad64.jpg"
"1708088646-361","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto à vendre","https://www.dakarvente.com/annonce-37940-moto-vendre.html","2 300 000 FCFA","Dakar","media/annonces/pics/thumbs/28e7780b45c7624ea8c89c9b3b66174c.jpeg"
"1708088646-362","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Burgman 200cm3 injection ABS papiers cmc original","https://www.dakarvente.com/annonce-37929-burgman-200cm3-injection-abs-papiers-cmc-original.html","700 000 FCFA","Fass","media/annonces/pics/thumbs/5c23bc9e80b1711c9e9f3e2facacdf51.jpg"
"1708088646-363","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto scooter","https://www.dakarvente.com/annonce-37824-moto-scooter.html","350 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/3e2896ef55afdadf9ca33f576ffb2154.jpg"
"1708088646-364","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Gilera Stalker Naked nouveau model 50cc","https://www.dakarvente.com/annonce-37754-gilera-stalker-naked-nouveau-model-50cc.html","365 000 FCFA","Dakar","media/annonces/pics/thumbs/d143171eb21516123e7034a7d4f8bbff.jpeg"
"1708088646-365","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","TRICYCLE","https://www.dakarvente.com/annonce-37744-tricycle.html","","Pikine","media/annonces/pics/thumbs/2413bc506c24fd37f5ab4366904aeaab.jpeg"
"1708088646-366","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Je vends une moto Liberty 200 Piaggio","https://www.dakarvente.com/annonce-37657-je-vends-une-moto-liberty-200-piaggio.html","45 000 FCFA","Médina","media/annonces/pics/thumbs/f8b412bd5d3e827a050e5552f30e85d5.jpeg"
"1708088646-367","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda X-adv de 2018","https://www.dakarvente.com/annonce-37158-honda-x-adv-de-2018.html","3 300 000 FCFA","Dakar","media/annonces/pics/thumbs/716cf7e0628cf0d6ce60f1a55ff0226a.jpeg"
"1708088646-368","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio nrg mc3 80cc","https://www.dakarvente.com/annonce-37062-piaggio-nrg-mc3-80cc.html","365 000 FCFA","Dakar","media/annonces/pics/thumbs/ed6f26879930047cc26c74ca53393427.jpeg"
"1708088646-369","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-37063-piaggio-liberty-50cc.html","285 000 FCFA","Dakar","media/annonces/pics/thumbs/3fe5e2b2f3152723bb0dc16ebae0b190.jpeg"
"1708088646-370","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36987-piaggio-liberty-50cc.html","285 000 FCFA","Dakar","media/annonces/pics/thumbs/4e02fc1cb00dbe572710e4e4fc8e205f.jpeg"
"1708088646-371","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36986-piaggio-liberty-50cc.html","285 000 FCFA","Dakar","media/annonces/pics/thumbs/96c61afb5b1db1d3aea4669de2dec2d0.jpeg"
"1708088646-372","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Av Kawasaki zr 750","https://www.dakarvente.com/annonce-36867-av-kawasaki-zr-750.html","1 500 000 FCFA","Yeumbeul Sud","media/annonces/pics/thumbs/b761ff408fc7da2304dac7b06576d2bf.jpg"
"1708088646-373","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto cross  DFZ","https://www.dakarvente.com/annonce-36782-moto-cross-dfz.html","875 000 FCFA","Liberté 2","media/annonces/pics/thumbs/bb3f308665bece583252c9b52ba09c53.jpeg"
"1708088646-374","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Yamaha Aerox nouveau modèle 50cc","https://www.dakarvente.com/annonce-36701-yamaha-aerox-nouveau-modle-50cc.html","700 000 FCFA","Dakar","media/annonces/pics/thumbs/c6189e5446f698369025242b65ee5f98.jpeg"
"1708088646-375","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","XADW 750 ANNÉE 2018","https://www.dakarvente.com/annonce-36634-xadw-750-anne-2018.html","3 000 000 FCFA","Dakar","media/annonces/pics/thumbs/828c8e97051850f542cc9fd0fbb70004.jpeg"
"1708088646-376","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Jakarta KTM","https://www.dakarvente.com/annonce-36553-jakarta-ktm.html","450 000 FCFA","HLM","media/annonces/pics/thumbs/9ad92ac4a38681dc4497c6eb96a9c5f3.jpeg"
"1708088646-377","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Burgman Executive 200ie injection ABS Venant","https://www.dakarvente.com/annonce-36489-burgman-executive-200ie-injection-abs-venant-papiers-cmc-original.html","675 000 FCFA","Dakar","media/annonces/pics/thumbs/d6d26d993bfc14ff0a634026ad3c9514.jpg"
"1708088646-378","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Scooter suzuki","https://www.dakarvente.com/annonce-36408-scooter-suzuki.html","300 000 FCFA","Rufisque","media/annonces/pics/thumbs/cfdca3a3126c8698e4c1ef00f746abcb.jpg"
"1708088646-379","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Liberty s nouveau modèle 50cc","https://www.dakarvente.com/annonce-36202-liberty-s-nouveau-modle-50cc.html","375 000 FCFA","Dakar","media/annonces/pics/thumbs/09763bc07001e4da66facd74bb95338a.jpeg"
"1708088646-380","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Liberty 4t50cc","https://www.dakarvente.com/annonce-36200-liberty-4t50cc.html","285 000 FCFA","Dakar","media/annonces/pics/thumbs/8e36720ab7129702d24484045a5110c6.jpeg"
"1708088646-381","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Liberty 4t50cc","https://www.dakarvente.com/annonce-36201-liberty-4t50cc.html","300 000 FCFA","Dakar","media/annonces/pics/thumbs/470fcc848faccb2f72205049407a38b1.jpeg"
"1708088646-382","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","T-MAX HONDA FORZA 2019","https://www.dakarvente.com/annonce-36136-t-max-honda-forza-2019.html","1 700 000 FCFA","Pikine","media/annonces/pics/thumbs/162442a662c5cffd0bee39cfcfe727b1.jpeg"
"1708088646-383","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio zip 80","https://www.dakarvente.com/annonce-35997-piaggio-zip-80.html","180 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/06e4cd6a67e94344637456d8b6fbfafd.jpeg"
"1708088646-384","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco Dink 125cm3 carburateur Venant","https://www.dakarvente.com/annonce-35923-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","575 000 FCFA","Fass","media/annonces/pics/thumbs/324f646d87a94032061dbf4ed0a87518.jpg"
"1708088646-385","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Malaguty f12r nouveau modèle 50cc","https://www.dakarvente.com/annonce-35909-malaguty-f12r-nouveau-modle-50cc.html","365 000 FCFA","Dakar","media/annonces/pics/thumbs/bf4dcec0a4eddedcee0ca6159b3308c7.jpeg"
"1708088646-386","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda intégrale","https://www.dakarvente.com/annonce-35795-honda-intgrale.html","1 800 000 FCFA","Dakar","media/annonces/pics/thumbs/775a47d84f63afca5b9550b405d752e3.jpeg"
"1708088646-387","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Burgman 150cm3 carburateur Venant papiers cmc original disponible","https://www.dakarvente.com/annonce-35789-burgman-150cm3-carburateur-venant-papiers-cmc-original-disponible.html","600 000 FCFA","Fass","media/annonces/pics/thumbs/74056143b1978bb66ad5b46fe8101b97.jpg"
"1708088646-388","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","TRICYCLE","https://www.dakarvente.com/annonce-35681-tricycle.html","1 480 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/dfbb57f337a0e2683d5dc1480462d0c3.png"
"1708088646-389","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Piaggio FLY 125cm3 carburateur Venant papiers cmc original disponible","https://www.dakarvente.com/annonce-35677-piaggio-fly-125cm3-carburateur-venant-papiers-cmc-original-disponible.html","650 000 FCFA","Fass","media/annonces/pics/thumbs/4853475345fa1d4e88cf8437055e53f3.jpg"
"1708088649-390","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto Électrique 2 places","https://www.dakarvente.com/annonce-42999-moto-lectrique-2-places.html","400 000 FCFA","Fass","media/annonces/pics/thumbs/2616fe859cf28fcb2859cadaad97b65b.jpeg"
"1708088649-391","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO TRICYCLE HASILAZA A VENDRE","https://www.dakarvente.com/annonce-42849-moto-tricycle-hasilaza-a-vendre.html","1 650 000 FCFA","Dakar","media/annonces/pics/thumbs/a67b57e63f5cc14b254129b5884696da.jpg"
"1708088649-392","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Ordinateur Lenovo Thinkpad X380","https://www.dakarvente.com/annonce-42328-ordinateur-lenovo-thinkpad-x380.html","230 000 FCFA","Dakar","media/annonces/pics/thumbs/b5141b5ca81b43460848b80714288833.jpeg"
"1708088649-393","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","TRICYCLES EN PROMOTION","https://www.dakarvente.com/annonce-42057-tricycles-en-promotion.html","1 580 000 FCFA","Dakar","media/annonces/pics/thumbs/cc02a04f4c7df91edd2a0132789a3912.jpg"
"1708088649-394","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","SCOOTER T-MAX 560 TECH","https://www.dakarvente.com/annonce-41980-scooter-t-max-560-tech.html","9 500 000 FCFA","Golf","media/annonces/pics/thumbs/34858f118ded3097ce0e1d2e59ac7395.jpeg"
"1708088649-395","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Vends Honda Dominator 650","https://www.dakarvente.com/annonce-41754-vends-honda-dominator-650.html","650 000 FCFA","Somone","media/annonces/pics/thumbs/f91a914e637d7a72c74c2d2d2e02bf84.jpg"
"1708088649-396","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda @ 150cc","https://www.dakarvente.com/annonce-41707-honda-150cc.html","400 000 FCFA","Cambérène","media/annonces/pics/thumbs/32ca4523d69d24d5a4d0da94ef5fc4a8.jpeg"
"1708088649-397","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco agility 150","https://www.dakarvente.com/annonce-41706-kymco-agility-150.html","370 000 FCFA","Cambérène","media/annonces/pics/thumbs/1c819bd683a453f85151082547071801.jpeg"
"1708088649-398","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto en excellent état - Performances exceptionnelles, Prix attractif !","https://www.dakarvente.com/annonce-41620-moto-en-excellent-tat-performances-exceptionnelles-prix-attractif.html","","Dakar","media/annonces/pics/thumbs/9ec8588602f789f89cf32c73a34d120a.jpeg"
"1708088649-399","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto Cross Yamaha YZ 125cc 2temps 2016","https://www.dakarvente.com/annonce-41222-moto-cross-yamaha-yz-125cc-2temps-2016.html","1 600 000 FCFA","Ngaparou","img/nophoto.png"
"1708088649-400","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Scooter racing Aprilia","https://www.dakarvente.com/annonce-41092-scooter-racing-aprilia.html","200 000 FCFA","Dakar","media/annonces/pics/thumbs/4c2b709a0ee7d9e0023a399653313db2.jpeg"
"1708088649-401","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","TRICYCLES AGANANMA EN PROMOTION","https://www.dakarvente.com/annonce-40706-tricycles-agananma-en-promotion.html","1 425 000 FCFA","Dakar","media/annonces/pics/thumbs/42f73dc99f50330270562ca3f29852ec.jpg"
"1708088649-402","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto Kymko People 150","https://www.dakarvente.com/annonce-40656-moto-kymko-people-150.html","500 000 FCFA","Bambey","media/annonces/pics/thumbs/861d1917c086952c852d4e583e334186.jpeg"
"1708088649-403","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Liberty 2T 50cm3 en bon état","https://www.dakarvente.com/annonce-40635-liberty-2t-50cm3-en-bon-tat.html","199 000 FCFA","Hann Bel-Air","media/annonces/pics/thumbs/a56c264eaab467ee3ae9a46c7d5a2388.jpg"
"1708088649-404","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Peugeot Satelis RS 550ie ABS modèle 2014 Venant papiers cmc","https://www.dakarvente.com/annonce-40371-peugeot-satelis-rs-550ie-abs-modle-2014-venant-papiers-cmc.html","950 000 FCFA","Fass","media/annonces/pics/thumbs/acf3088a4d3e377d6d855888d74d54de.jpg"
"1708088649-405","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco People S 200ie injection Venant papiers cmc original","https://www.dakarvente.com/annonce-40370-kymco-people-s-200ie-injection-venant-papiers-cmc-original.html","675 000 FCFA","Fass","media/annonces/pics/thumbs/f1660cf5688504fbb19f9a03d1a18440.jpg"
"1708088649-406","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto","https://www.dakarvente.com/annonce-40352-moto.html","180 000 FCFA","Parcelles assainies","img/nophoto.png"
"1708088649-407","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Moto scooter a vendre","https://www.dakarvente.com/annonce-40347-moto-scooter-a-vendre.html","450 000 FCFA","Ouakam","img/nophoto.png"
"1708088649-408","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda africain twin 1000L, année 2016","https://www.dakarvente.com/annonce-40135-honda-africain-twin-1000l-anne-2016.html","4 000 000 FCFA","Dakar","media/annonces/pics/thumbs/30077b6edd5457b9819e53050ff16d75.jpeg"
"1708088649-409","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","YAMAHA XCITY 250I VENANT","https://www.dakarvente.com/annonce-40128-yamaha-xcity-250i-venant.html","1 000 000 FCFA","Patte d'Oie","media/annonces/pics/thumbs/02f5684d9a0130d2b25a15614d552b9e.jpg"
"1708088649-410","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Yamaha Nmax 125ie ABS modèle 2015/20 venant papiers cmc original disponible","https://www.dakarvente.com/annonce-40117-yamaha-nmax-125ie-abs-modle-2015-20-venant-papiers-cmc-original-disponible.html","1 150 000 FCFA","Fass","media/annonces/pics/thumbs/faa31fd37e2fa5d8eadb536264f026dd.jpg"
"1708088649-411","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda Vision 110ie injection venant papiers cmc original","https://www.dakarvente.com/annonce-40118-honda-vision-110ie-injection-venant-papiers-cmc-original.html","675 000 FCFA","Fass","media/annonces/pics/thumbs/33b303e9b0cfc02c4ed8d47e4ddc66dc.jpg"
"1708088649-412","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco Dink 125cm3 carburateur Venant papiers cmc original","https://www.dakarvente.com/annonce-40057-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","625 000 FCFA","Amitié","media/annonces/pics/thumbs/42c1a55039381e9fc15cd022ac0979d4.jpg"
"1708088649-413","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Yamaha TMAX 2018","https://www.dakarvente.com/annonce-40032-yamaha-tmax-2018.html","3 000 000 FCFA","Almadies","media/annonces/pics/thumbs/ec52e4b6e381f3a762f45c5381ce5c88.png"
"1708088649-414","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Xmax 250ie ABS modèle 2012 venant papiers cmc original disponibles","https://www.dakarvente.com/annonce-39844-xmax-250ie-abs-modle-2012-venant-papiers-cmc-original-disponibles.html","1 200 000 FCFA","Fass","media/annonces/pics/thumbs/4a8e0871fe04119227345fda2f03f348.jpg"
"1708088649-415","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Tmax","https://www.dakarvente.com/annonce-39751-tmax.html","2 800 000 FCFA","Hann Maristes","img/nophoto.png"
"1708088649-416","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco Agility 125cm3 carburateur Venant papiers cmc disponible","https://www.dakarvente.com/annonce-39638-kymco-agility-125cm3-carburateur-venant-papiers-cmc-disponible.html","525 000 FCFA","Fass","media/annonces/pics/thumbs/99cec1985c854725e5aaadc50d5cf36d.jpg"
"1708088649-417","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO TRICYCLE A VENDRE AU SENEGAL","https://www.dakarvente.com/annonce-39366-moto-tricycle-a-vendre-au-senegal.html","1 480 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/0605738beac08aae4c4a8de3f234ef9c.jpeg"
"1708088649-418","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTOCROSS","https://www.dakarvente.com/annonce-39226-motocross.html","","Thiaroye","media/annonces/pics/thumbs/4ebf6337f322c54c6e6db09592cd8e8e.png"
"1708088649-419","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco Dink 125cm3 carburateur Venant papiers cmc original","https://www.dakarvente.com/annonce-39215-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","675 000 FCFA","Fass","media/annonces/pics/thumbs/6358219c6a2111559002c91945b749cd.jpg"
"1708088649-420","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Kymco pipole 50cc","https://www.dakarvente.com/annonce-39209-kymco-pipole-50cc.html","350 000 FCFA","Dakar","media/annonces/pics/thumbs/ccee17e499415ad21436280d7ed65122.jpeg"
"1708088649-421","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Sym orbit2 nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-39208-sym-orbit2-nouveau-modle-4t50cc.html","365 000 FCFA","Dakar","media/annonces/pics/thumbs/1ad3331fd3a1e6447c24f7cc3dea0722.jpeg"
"1708088649-422","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MoTo Yamaha","https://www.dakarvente.com/annonce-39109-moto-yamaha.html","500 000 FCFA","Dakar","media/annonces/pics/thumbs/49faf95b484e714ea6f2a9253a633612.jpeg"
"1708088649-423","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","MOTO TRICYCLE A VENDRE AU SENEGAL","https://www.dakarvente.com/annonce-39076-moto-tricycle-a-vendre-au-senegal.html","1 480 000 FCFA","Dakar","media/annonces/pics/thumbs/0383f76ba07f676913de771a0dfd1896.jpeg"
"1708088649-424","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","X9 500 injection avec carte à grise à vendre en bon état","https://www.dakarvente.com/annonce-39069-x9-500-injection-avec-carte-grise-vendre-en-bon-tat.html","550 000 FCFA","Thiès","media/annonces/pics/thumbs/f5f028b5b0769ca71773486053c9bab7.jpg"
"1708088649-425","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=1","Honda SH 125","https://www.dakarvente.com/annonce-39012-honda-sh-125.html","250 000 FCFA","Mbao","media/annonces/pics/thumbs/c0c0aa72702272298fd52dfff812c0b1.jpeg"
